40,212,12-й микрорайон,74.641084,42.813885,0
12,212,Азия гипермаркет,74.639795,42.815617,1
10,212,Саякбая Каралаева,74.636269,42.818336,2
13,212,микрорайон Асанбай,74.630209,42.813978,3
15,212,11-й микрорайон,74.627100,42.815971,4
16,212,МТУ №7,74.623051,42.818566,5
36,212,Парк Асанбай,74.620884,42.819956,6
18,212,Сухэ-Батора,74.618647,42.821390,7
19,212,6-й микрорайон,74.621361,42.825112,8
23,212,7-й микрорайон,74.622726,42.827994,9
22,212,5-й микрорайон,74.621901,42.832416,10
11,212,4-й микрорайон,74.622211,42.836359,11
21,212,4-й микрорайон,74.622594,42.841110,12
41,212,Юнусалиева,74.622778,42.843379,13
20,212,Суванбердиева,74.623099,42.847275,14
17,212,ул. Медерова,74.623491,42.852262,15
14,212,ТЦ Таш-Рабат,74.621428,42.856534,16
9,212,Жукеева-Пудовкина,74.615573,42.856749,17
25,212,Кулатова,74.610541,42.858627,18
26,212,Боконбаева,74.611256,42.867233,19
8,212,Моссовет,74.611448,42.869898,20
35,212,Киевская,74.610539,42.874487,21
30,212,Бульвар Эркиндик,74.607748,42.874610,22
27,212,Площадь Ала-Тоо,74.601963,42.874772,23
32,212,Кинотеатр Россия,74.594479,42.876317,24
24,212,Кыргызская национальная филармония им. Токтогула Сатылганова,74.586949,42.876682,25
34,212,Национальная академия наук Кыргызской Республики,74.579595,42.877177,26
7,212,Бейшеналиевой,74.574078,42.877282,27
28,212,Павлова,74.566306,42.877662,28
29,212,Шлагбаум,74.560180,42.877973,29
31,212,Улица Каракумская,74.551351,42.876739,30
33,212,Кызыл-Аскер,74.542951,42.875629,31
39,212,Профсоюзная,74.535274,42.884918,32
38,212,Профсоюзная,74.526615,42.884984,33
5,212,Геология,74.522474,42.887025,34
37,212,Спорт клуб,74.519470,42.889952,35
6,212,Военный институт,74.516955,42.892867,36
