46,40,Кирпичная,74.762537,42.881171,0
29,40,Кирпичная,74.764699,42.874111,1
28,40,Школа,74.761652,42.872799,2
27,40,Церковь,74.753855,42.871633,3
26,40,Крупской,74.746324,42.870475,4
25,40,Маяковского,74.736877,42.869017,5
7,40,Больница,74.727180,42.870885,6
8,40,Горького,74.718753,42.874569,7
9,40,Кирова,74.710271,42.877321,8
11,40,Боконбаева,74.689721,42.883485,9
45,40,Дом культуры,74.684910,42.884534,10
10,40,Калинина,74.677824,42.885900,11
44,40,Чкалова,74.672805,42.886799,12
43,40,Мамыркалиева,74.660276,42.888278,13
19,40,Жибек-Жолу,74.655758,42.888605,14
17,40,Аламединский РОВД,74.648570,42.888669,15
14,40,Пархоменко,74.643192,42.888640,16
16,40,Аламединский рынок,74.638784,42.888437,17
12,40,ул. Курманжан Датка (проспект Жибек-Жолу),74.634368,42.887988,18
5,40,Восточный автовокзал,74.627999,42.886655,19
42,40,Центральная мечеть им. Имам Сарахси,74.620066,42.885564,20
30,40,Цирк,74.611697,42.880060,21
35,40,Кинотеатр Ала-Тоо,74.608258,42.875859,22
34,40,Кинотеатр Россия,74.594479,42.876317,23
13,40,Кыргызская национальная филармония им. Токтогула Сатылганова,74.586949,42.876682,24
38,40,Национальная академия наук Кыргызской Республики,74.579595,42.877177,25
31,40,Павлова,74.566306,42.877662,26
32,40,Шлагбаум,74.560180,42.877973,27
33,40,Улица Каракумская,74.551351,42.876739,28
36,40,Кызыл-Аскер,74.542951,42.875629,29
37,40,Улица Кайназаровой,74.532729,42.874939,30
18,40,Садыгалиева,74.520802,42.874143,31
39,40,ЗАО Акун,74.516008,42.874079,32
20,40,Киркомстром,74.507621,42.874316,33
6,40,Баетова,74.498866,42.875300,34
24,40,Школьная,74.488652,42.875097,35
23,40,Колхозная,74.476211,42.874531,36
22,40,Мельница,74.467167,42.874082,37
21,40,Токтогула,74.459939,42.873721,38
15,40,Пушкина,74.455142,42.873481,39
41,40,Октябрьская,74.447428,42.873099,40
40,40,Колхозная,74.440975,42.872775,41
48,40,Комсомольская,74.433692,42.872552,42
47,40,Новый западный автовокзал,74.405084,42.872901,43
